sed_obs,1342209735
sed_obs,1342209736
sed_obs,1342210397
sed_obs,1342210398
sed_obs,1342210652
sed_obs,1342210813
sed_obs,1342210814
sed_obs,1342210815
sed_obs,1342210816
sed_obs,1342211161
sed_obs,1342211162
sed_obs,1342211163
sed_obs,1342211166
sed_obs,1342211167
sed_obs,1342211168
sed_obs,1342211173
sed_obs,1342211174
sed_obs,1342211678
sed_obs,1342211679
sed_obs,1342211680
sed_obs,1342211681
sed_obs,1342211682
sed_obs,1342211683
sed_obs,1342211684
sed_obs,1342211685
sed_obs,1342211686
sed_obs,1342211695
sed_obs,1342211696
sed_obs,1342211705
sed_obs,1342211706
sed_obs,1342211707
sed_obs,1342211708
sed_obs,1342211709
sed_obs,1342211710
sed_obs,1342211820
sed_obs,1342211821
sed_obs,1342211822
sed_obs,1342212212
sed_obs,1342212213
sed_obs,1342212214
sed_obs,1342212215
sed_obs,1342212216
sed_obs,1342212217
sed_obs,1342212218
sed_obs,1342212219
sed_obs,1342212221
sed_obs,1342212230
sed_obs,1342212231
sed_obs,1342212243
sed_obs,1342212244
sed_obs,1342212245
sed_obs,1342212246
sed_obs,1342212247
sed_obs,1342212248
sed_obs,1342212249
sed_obs,1342212250
sed_obs,1342212251
sed_obs,1342212252
sed_obs,1342212253
sed_obs,1342212254
sed_obs,1342212255
sed_obs,1342212256
sed_obs,1342212257
sed_obs,1342212258
sed_obs,1342212259
sed_obs,1342212260
sed_obs,1342212512
sed_obs,1342212513
sed_obs,1342212531
sed_obs,1342212541
sed_obs,1342212542
sed_obs,1342212576
sed_obs,1342212577
sed_obs,1342212604
sed_obs,1342212607
sed_obs,1342212608
sed_obs,1342212609
sed_obs,1342212783
sed_obs,1342212784
sed_obs,1342212785
sed_obs,1342213286
sed_obs,1342213287
sed_obs,1342213683
sed_obs,1342213917
sed_obs,1342213918
sed_obs,1342213921
sed_obs,1342213922
sed_obs,1342214622
sed_obs,1342214623
sed_obs,1342214624
sed_obs,1342214675
sed_obs,1342214676
sed_obs,1342214677
sed_obs,1342215641
sed_obs,1342215642
sed_obs,1342215668
sed_obs,1342215678
sed_obs,1342215679
sed_obs,1342215683
sed_obs,1342215684
sed_obs,1342215685
sed_obs,1342215686
sed_obs,1342215687
sed_obs,1342215688
sed_obs,1342215737
sed_obs,1342215738
sed_obs,1342216084
sed_obs,1342216166
sed_obs,1342216167
sed_obs,1342216174
sed_obs,1342216175
sed_obs,1342216178
sed_obs,1342216181
sed_obs,1342216182
sed_obs,1342216183
sed_obs,1342216213
sed_obs,1342216214
sed_obs,1342216215
sed_obs,1342216216
sed_obs,1342216627
sed_obs,1342216628
sed_obs,1342216629
sed_obs,1342216630
sed_obs,1342216654
sed_obs,1342216655
sed_obs,1342217793
sed_obs,1342217794
sed_obs,1342217795
sed_obs,1342217796
sed_obs,1342217797
sed_obs,1342217798
sed_obs,1342217799
sed_obs,1342217800
sed_obs,1342217801
sed_obs,1342217819
sed_obs,1342217820
sed_obs,1342217842
sed_obs,1342217843
sed_obs,1342217846
sed_obs,1342217847
sed_obs,1342217848
sed_obs,1342217942
sed_obs,1342217944
sed_obs,1342218754
sed_obs,1342218755
sed_obs,1342218756
sed_obs,1342218757
sed_obs,1342219435
sed_obs,1342220595
sed_obs,1342220596
sed_obs,1342220597
sed_obs,1342220600
sed_obs,1342220601
sed_obs,1342220740
sed_obs,1342220741
sed_obs,1342220928
sed_obs,1342220929
sed_obs,1342220930
sed_obs,1342220931
sed_obs,1342221379
sed_obs,1342221380
sed_obs,1342221619
sed_obs,1342221620
sed_obs,1342221621
sed_obs,1342221622
sed_obs,1342221623
sed_obs,1342221624
sed_obs,1342221625
sed_obs,1342221626
sed_obs,1342221627
sed_obs,1342221882
sed_obs,1342221883
sed_obs,1342223147
sed_obs,1342223148
sed_obs,1342223149
sed_obs,1342223150
sed_obs,1342223151
sed_obs,1342223152
sed_obs,1342223153
sed_obs,1342223154
sed_obs,1342223155
sed_obs,1342223375
sed_obs,1342223711
sed_obs,1342223712
sed_obs,1342223713
sed_obs,1342223808
sed_obs,1342223998
sed_obs,1342223999
sed_obs,1342224000
sed_obs,1342224001
sed_obs,1342224002
sed_obs,1342224003
sed_obs,1342224004
sed_obs,1342224005
sed_obs,1342224006
sed_obs,1342225139
sed_obs,1342225140
sed_obs,1342225141
sed_obs,1342225142
sed_obs,1342225143
sed_obs,1342225560
sed_obs,1342225563
sed_obs,1342225564
sed_obs,1342225588
sed_obs,1342225589
sed_obs,1342225730
sed_obs,1342225731
sed_obs,1342225799
sed_obs,1342225803
sed_obs,1342225804
sed_obs,1342225814
sed_obs,1342225815
sed_obs,1342225816
sed_obs,1342225817
sed_obs,1342225818
sed_obs,1342225819
sed_obs,1342225820
sed_obs,1342225821
sed_obs,1342225822
sed_obs,1342225838
