sed_obs,1342225839
sed_obs,1342225840
sed_obs,1342225855
sed_obs,1342225856
sed_obs,1342226189
sed_obs,1342226212
sed_obs,1342226213
sed_obs,1342227069
sed_obs,1342227070
sed_obs,1342227209
sed_obs,1342227210
sed_obs,1342227639
sed_obs,1342227774
sed_obs,1342228187
sed_obs,1342228188
sed_obs,1342228201
sed_obs,1342228202
sed_obs,1342228203
sed_obs,1342228204
sed_obs,1342228247
sed_obs,1342228248
sed_obs,1342228414
sed_obs,1342228415
sed_obs,1342228472
sed_obs,1342228473
sed_obs,1342228474
sed_obs,1342228475
sed_obs,1342228519
sed_obs,1342228520
sed_obs,1342228525
sed_obs,1342228527
sed_obs,1342228528
sed_obs,1342228529
sed_obs,1342228530
sed_obs,1342228537
sed_obs,1342228538
sed_obs,1342229089
sed_obs,1342229090
sed_obs,1342229092
sed_obs,1342229093
sed_obs,1342229696
sed_obs,1342229697
sed_obs,1342229701
sed_obs,1342229702
sed_obs,1342229703
sed_obs,1342229704
sed_obs,1342229705
sed_obs,1342229706
sed_obs,1342229707
sed_obs,1342229708
sed_obs,1342229709
sed_obs,1342229711
sed_obs,1342229714
sed_obs,1342229715
sed_obs,1342229719
sed_obs,1342229720
sed_obs,1342229737
sed_obs,1342229738
sed_obs,1342229740
sed_obs,1342229741
sed_obs,1342229792
sed_obs,1342229794
sed_obs,1342229795
sed_obs,1342229797
sed_obs,1342229798
sed_obs,1342229805
sed_obs,1342229806
sed_obs,1342229807
sed_obs,1342229808
sed_obs,1342229816
sed_obs,1342229823
sed_obs,1342230076
sed_obs,1342230150
sed_obs,1342230151
sed_obs,1342230999
sed_obs,1342231000
sed_obs,1342231001
sed_obs,1342231002
sed_obs,1342231003
sed_obs,1342231004
sed_obs,1342231274
sed_obs,1342231275
sed_obs,1342231276
sed_obs,1342231295
sed_obs,1342231296
sed_obs,1342231297
sed_obs,1342231298
sed_obs,1342231299
sed_obs,1342231300
sed_obs,1342231302
sed_obs,1342231303
sed_obs,1342231304
sed_obs,1342231305
sed_obs,1342231318
sed_obs,1342231319
sed_obs,1342231320
sed_obs,1342231322
sed_obs,1342231323
sed_obs,1342231413
sed_obs,1342231414
sed_obs,1342231415
sed_obs,1342231416
sed_obs,1342231417
sed_obs,1342231418
sed_obs,1342231419
sed_obs,1342231420
sed_obs,1342231421
sed_obs,1342231422
sed_obs,1342231699
sed_obs,1342231700
sed_obs,1342231701
sed_obs,1342231702
sed_obs,1342231703
sed_obs,1342231723
sed_obs,1342231724
sed_obs,1342231738
sed_obs,1342231739
sed_obs,1342231740
sed_obs,1342231741
sed_obs,1342231742
sed_obs,1342231743
sed_obs,1342231744
sed_obs,1342231745
sed_obs,1342231746
sed_obs,1342231747
sed_obs,1342231956
sed_obs,1342231957
sed_obs,1342232278
sed_obs,1342232279
sed_obs,1342232290
sed_obs,1342232291
sed_obs,1342232292
sed_obs,1342232293
sed_obs,1342232298
sed_obs,1342232299
sed_obs,1342232300
sed_obs,1342232301
sed_obs,1342232539
sed_obs,1342232540
sed_obs,1342232541
sed_obs,1342232542
sed_obs,1342232543
sed_obs,1342232544
sed_obs,1342232545
sed_obs,1342232546
sed_obs,1342232547
sed_obs,1342232575
sed_obs,1342232576
sed_obs,1342232577
sed_obs,1342232578
sed_obs,1342232584
sed_obs,1342233445
sed_obs,1342233446
sed_obs,1342233447
sed_obs,1342233469
sed_obs,1342233470
sed_obs,1342233471
sed_obs,1342233472
sed_obs,1342233473
sed_obs,1342233479
sed_obs,1342233696
sed_obs,1342233697
sed_obs,1342233716
sed_obs,1342233717
sed_obs,1342234061
sed_obs,1342234268
sed_obs,1342234269
sed_obs,1342234477
sed_obs,1342234478
sed_obs,1342234479
sed_obs,1342234480
sed_obs,1342234481
sed_obs,1342234482
sed_obs,1342234483
sed_obs,1342234484
sed_obs,1342234485
sed_obs,1342234937
sed_obs,1342234938
sed_obs,1342234939
sed_obs,1342234940
sed_obs,1342234941
sed_obs,1342234942
sed_obs,1342234943
sed_obs,1342234944
sed_obs,1342234945
sed_obs,1342235645
sed_obs,1342235646
sed_obs,1342235647
sed_obs,1342235648
sed_obs,1342235649
sed_obs,1342235650
sed_obs,1342235651
sed_obs,1342235652
sed_obs,1342235653
sed_obs,1342235672
sed_obs,1342235679
sed_obs,1342235680
sed_obs,1342235690
sed_obs,1342235691
sed_obs,1342235848
sed_obs,1342235849
sed_obs,1342235850
sed_obs,1342235851
sed_obs,1342235852
sed_obs,1342235853
sed_obs,1342235854
sed_obs,1342236879
sed_obs,1342236880
sed_obs,1342237480
sed_obs,1342237481
sed_obs,1342237482
sed_obs,1342237483
sed_obs,1342238354
sed_obs,1342238355
sed_obs,1342238356
sed_obs,1342238357
sed_obs,1342238358
sed_obs,1342238359
sed_obs,1342238375
sed_obs,1342238388
